,ability_competence,chance_opportunity,day_date,danger_risk,force_power,goal_aim,home_family,hope_wish,mistake_error,practice_exercise,problem_question,response_reaction,trip_journey,criteria_standard,believe_trust,compare_contrast,doubt_suspect,draw_paint,decrease_lower,enjoy_like,laugh_smile,look_watch,occur_appear,persist_insist,refuse_reject,relate_connect,study_learn,speak_say,take_fetch,real_true,dark_black,glad_pleased,clever_smart,possible_likely,tall_high,good_nice,accurate_precise,stupid_foolish,lend_borrow,safe_secure,achievement_success,advice_suggestion,apology_regret,artist_painter,advantage_benefit,behavior_action,condition_situation,concept_thought,crop_harvest,creation_invention,discussion_debate,dialogue_talk,door_gate,decision_conclusion,example_model,expert_authority,element_component,future_tomorrow,game_sport,hospital_clinic,knowledge_information,machine_equipment,purpose_intention,report_statement,regulation_policy,seat_chair,story_novel,theory_hypothesis,table_desk,control_manipulate,exist_live,estimate_evaluate,find_discover,organize_arrange,plan_design,reality_truth,receive_accept,tell_inform,anxious_worried,noisy_loud
050000.pt,0.9271812438964844,0.8198966979980469,0.3142456114292145,0.8130730986595154,0.2776830792427063,0.6781113743782043,0.3249904215335846,0.7961580157279968,0.16944803297519684,0.9236940741539001,0.9300718307495117,0.9937993884086609,0.16874858736991882,0.1772661656141281,0.901666522026062,0.9174924492835999,0.8953199982643127,0.7386488318443298,0.8009662628173828,0.184096097946167,0.7177971005439758,0.32023993134498596,0.7677698731422424,0.7840268611907959,0.9640960097312927,0.1887553483247757,0.160312220454216,0.2723657786846161,0.16586041450500488,0.3637324273586273,0.4631843566894531,0.7635347247123718,0.23845729231834412,0.8042930364608765,0.18250435590744019,0.41443967819213867,0.9170686602592468,0.8978243470191956,0.7808579206466675,0.7794715166091919,0.9198312759399414,0.7975512742996216,0.7894054651260376,0.7585846781730652,0.9263995885848999,0.11273164302110672,0.8942163586616516,0.8110795617103577,0.8151094913482666,0.8982985615730286,0.9313560128211975,0.19798815250396729,0.6822379231452942,0.8050520420074463,0.20772050321102142,0.8174372911453247,0.7777875661849976,0.28717708587646484,0.19407232105731964,0.9144842028617859,0.2937812805175781,0.1989540010690689,0.8996127247810364,0.29806503653526306,0.2095465511083603,0.7040388584136963,0.2583160102367401,0.7887393832206726,0.18958976864814758,0.13918551802635193,0.27475506067276,0.8840590119361877,0.2892497479915619,0.8789123296737671,0.22562171518802643,0.780333399772644,0.786475658416748,0.7103110551834106,0.9179628491401672,0.7833960652351379
055000.pt,0.9252959489822388,0.8173839449882507,0.28284427523612976,0.800595223903656,0.2843950688838959,0.6657431721687317,0.3426753282546997,0.7929103374481201,0.1645253598690033,0.9229668378829956,0.9289051294326782,0.993543267250061,0.18078047037124634,0.19126883149147034,0.8977487087249756,0.9111775159835815,0.8905062675476074,0.7374976277351379,0.7948046922683716,0.18006660044193268,0.7112412452697754,0.30916863679885864,0.7707526683807373,0.7807658314704895,0.9634687304496765,0.17363056540489197,0.18772517144680023,0.2852391302585602,0.1674831509590149,0.36500123143196106,0.4566018879413605,0.7476564645767212,0.24999529123306274,0.7988554835319519,0.1804119497537613,0.4170616567134857,0.9149509072303772,0.8937255144119263,0.7824713587760925,0.7728797197341919,0.9182305932044983,0.8040928840637207,0.7817326188087463,0.7514639496803284,0.9252141714096069,0.11230391263961792,0.8900624513626099,0.8042687773704529,0.8057844042778015,0.8925731778144836,0.926696240901947,0.19679148495197296,0.6703028678894043,0.8066988587379456,0.21106529235839844,0.8208478689193726,0.7746132016181946,0.2960517704486847,0.20716287195682526,0.9142453670501709,0.2906610369682312,0.2012069672346115,0.8923341631889343,0.3026988208293915,0.2168649584054947,0.7005508542060852,0.26119691133499146,0.7778792381286621,0.16070306301116943,0.12823212146759033,0.2724486291408539,0.8769149780273438,0.2940939962863922,0.8719093799591064,0.22782482206821442,0.781163215637207,0.7781843543052673,0.6957002878189087,0.9136831164360046,0.784830629825592
060000.pt,0.9268075227737427,0.8345571160316467,0.29066941142082214,0.8095802664756775,0.2720235586166382,0.6806977391242981,0.3365863859653473,0.8004449009895325,0.16600698232650757,0.9299291372299194,0.9343056678771973,0.9939401745796204,0.15769807994365692,0.21943244338035583,0.9066504836082458,0.9166684150695801,0.8994167447090149,0.7433327436447144,0.8047055006027222,0.19219614565372467,0.7173054814338684,0.32738715410232544,0.7671170234680176,0.7815351486206055,0.9646764993667603,0.20107153058052063,0.1952075958251953,0.2974437177181244,0.1669030487537384,0.39931270480155945,0.47822147607803345,0.7579478621482849,0.2555704414844513,0.8070229887962341,0.179793119430542,0.40664950013160706,0.9207109808921814,0.8963029980659485,0.7972396612167358,0.7901260852813721,0.926222026348114,0.8058350086212158,0.7968161702156067,0.7650287747383118,0.9263078570365906,0.11027736216783524,0.8964026570320129,0.8151346445083618,0.8172451257705688,0.8998882174491882,0.9347180724143982,0.22211095690727234,0.6940996646881104,0.8124306201934814,0.21803498268127441,0.825406551361084,0.7711237668991089,0.30925217270851135,0.20467370748519897,0.918964147567749,0.28598660230636597,0.21500660479068756,0.8939839005470276,0.31503161787986755,0.22094886004924774,0.7167482376098633,0.2703786790370941,0.7902689576148987,0.17067772150039673,0.14985404908657074,0.2660898268222809,0.881007194519043,0.3148641884326935,0.8780956268310547,0.2279510498046875,0.7996782064437866,0.7947752475738525,0.7213536500930786,0.9200078845024109,0.7878468036651611
065000.pt,0.9344485998153687,0.8507617115974426,0.29856082797050476,0.828611433506012,0.2799377739429474,0.7076901793479919,0.34868767857551575,0.8244395852088928,0.15588679909706116,0.9365988373756409,0.9413814544677734,0.9945301413536072,0.15783905982971191,0.21787723898887634,0.9165861010551453,0.9228928089141846,0.9097922444343567,0.7556723356246948,0.8213049173355103,0.17779485881328583,0.734495222568512,0.33666685223579407,0.7974399924278259,0.8029433488845825,0.9669157266616821,0.19424231350421906,0.2040882557630539,0.288625568151474,0.17674046754837036,0.3920186758041382,0.4963741600513458,0.7701496481895447,0.2631893754005432,0.8210496306419373,0.18950480222702026,0.4022735059261322,0.9295730590820312,0.9081153869628906,0.8156973123550415,0.8031538724899292,0.9346159100532532,0.8234275579452515,0.8101376295089722,0.7858231067657471,0.9335202574729919,0.12164141237735748,0.9045819044113159,0.8266386389732361,0.8320083618164062,0.908862829208374,0.9413350224494934,0.21519359946250916,0.7139124870300293,0.8317824006080627,0.2205660194158554,0.8335081338882446,0.7953338623046875,0.3138059675693512,0.21079131960868835,0.9263593554496765,0.27771255373954773,0.20151804387569427,0.9020074009895325,0.2843470871448517,0.21623875200748444,0.7339701652526855,0.26721376180648804,0.8005120158195496,0.15734800696372986,0.15625587105751038,0.2371141016483307,0.8949403166770935,0.30489566922187805,0.8902762532234192,0.24375838041305542,0.8143599629402161,0.8126857876777649,0.7430935502052307,0.9272884726524353,0.7941364049911499
070000.pt,0.9355141520500183,0.8581467866897583,0.28953373432159424,0.8326922655105591,0.27298182249069214,0.7172995209693909,0.34055113792419434,0.8264576196670532,0.17005756497383118,0.937764585018158,0.9412780404090881,0.9945535659790039,0.18684469163417816,0.22676929831504822,0.9182671308517456,0.9249200224876404,0.9091531038284302,0.7628298997879028,0.8217853903770447,0.18057917058467865,0.7432040572166443,0.3359672725200653,0.7967109084129333,0.8084776401519775,0.9669430255889893,0.20620714128017426,0.20546361804008484,0.2916189134120941,0.18398715555667877,0.3931905925273895,0.501772403717041,0.765957236289978,0.27783143520355225,0.8216967582702637,0.20216594636440277,0.40487298369407654,0.9307070374488831,0.9082722067832947,0.8157567381858826,0.8059743642807007,0.936284065246582,0.8279429078102112,0.8139519095420837,0.7885698080062866,0.9349980354309082,0.1257476955652237,0.9063077569007874,0.8290313482284546,0.8341301679611206,0.9124796986579895,0.9412038922309875,0.2284425050020218,0.7141421437263489,0.8344908952713013,0.2237035632133484,0.8348155617713928,0.8038127422332764,0.3104342520236969,0.2396489679813385,0.9261292219161987,0.28374600410461426,0.21992610394954681,0.9020899534225464,0.2931293845176697,0.23274557292461395,0.7316071391105652,0.2613227963447571,0.8065273761749268,0.16645801067352295,0.16843123733997345,0.25668829679489136,0.8958526253700256,0.3147134482860565,0.8919921517372131,0.2543778717517853,0.8178454637527466,0.812674880027771,0.7476832270622253,0.9269912242889404,0.8021978735923767
075000.pt,0.9349440932273865,0.8526344895362854,0.285808801651001,0.8319020867347717,0.2746167778968811,0.7170021533966064,0.3347446620464325,0.8265603184700012,0.16495874524116516,0.9357202649116516,0.9420741200447083,0.9944247603416443,0.19258858263492584,0.22381094098091125,0.9158921241760254,0.9228943586349487,0.9095480442047119,0.7539582252502441,0.8167328834533691,0.18760283291339874,0.7409244179725647,0.3483513593673706,0.7899285554885864,0.8042654991149902,0.9666646122932434,0.21750544011592865,0.2081870287656784,0.30051299929618835,0.18108882009983063,0.39578673243522644,0.5203784108161926,0.7685754299163818,0.26702985167503357,0.8252541422843933,0.19997377693653107,0.4231661558151245,0.930758535861969,0.9092985391616821,0.8155284523963928,0.8073945641517639,0.9356676936149597,0.829012930393219,0.8129726052284241,0.788646399974823,0.9357574582099915,0.12869171798229218,0.9049304127693176,0.8265541195869446,0.8320891261100769,0.9113014936447144,0.9405711889266968,0.23685766756534576,0.7121289968490601,0.8265605568885803,0.22556620836257935,0.8321874737739563,0.8012545108795166,0.3220270574092865,0.23215636610984802,0.9225949645042419,0.2775908410549164,0.2186003178358078,0.9016121029853821,0.29318496584892273,0.22869209945201874,0.7348843216896057,0.2629188895225525,0.8028136491775513,0.17298051714897156,0.1643723100423813,0.2486492097377777,0.8964793682098389,0.32709237933158875,0.8918022513389587,0.2525562644004822,0.8182746767997742,0.8114794492721558,0.7477582097053528,0.9258062243461609,0.800276517868042
080000.pt,0.9377673268318176,0.8565841913223267,0.2665082514286041,0.8378605842590332,0.2874106168746948,0.7240637540817261,0.34668469429016113,0.833245038986206,0.17833012342453003,0.9390209913253784,0.9441089630126953,0.9946464896202087,0.19943322241306305,0.2370607852935791,0.9194003343582153,0.9236132502555847,0.9123358130455017,0.7626084089279175,0.8297762870788574,0.19560004770755768,0.7462912797927856,0.36482077836990356,0.8024980425834656,0.8123869299888611,0.9676442742347717,0.2189241647720337,0.2224005162715912,0.2991662323474884,0.18948756158351898,0.3744232654571533,0.5193168520927429,0.7719773054122925,0.28461599349975586,0.8330109715461731,0.20825542509555817,0.4279853403568268,0.9340169429779053,0.9127627611160278,0.820152759552002,0.8135786652565002,0.9385471940040588,0.8331506252288818,0.8196859955787659,0.7931737303733826,0.9374182224273682,0.13516785204410553,0.908501148223877,0.8270307183265686,0.8374977707862854,0.9152371287345886,0.9416729211807251,0.24233761429786682,0.7153667211532593,0.8341044187545776,0.24083837866783142,0.8380497097969055,0.8045490384101868,0.3228052854537964,0.23876094818115234,0.9273293614387512,0.28337907791137695,0.2283688187599182,0.904003918170929,0.30320414900779724,0.2413616180419922,0.7415278553962708,0.26175233721733093,0.8096418380737305,0.17738887667655945,0.1785525679588318,0.25951290130615234,0.9000627994537354,0.33688634634017944,0.8981692790985107,0.25324758887290955,0.8250871300697327,0.8185460567474365,0.7524424195289612,0.9298054575920105,0.8103606700897217
085000.pt,0.9421231150627136,0.8665291666984558,0.2713667154312134,0.8512510061264038,0.28582924604415894,0.740548312664032,0.34232616424560547,0.8411392569541931,0.18352147936820984,0.9429980516433716,0.9484736919403076,0.995023250579834,0.2038084715604782,0.24431027472019196,0.9240712523460388,0.9302232265472412,0.9183085560798645,0.7761058211326599,0.8367401957511902,0.20567730069160461,0.760578989982605,0.3665192723274231,0.8110737204551697,0.8212904930114746,0.9694135189056396,0.21680735051631927,0.22721676528453827,0.31181252002716064,0.18353360891342163,0.38040363788604736,0.5311760306358337,0.7816323637962341,0.28532034158706665,0.8438432216644287,0.22579823434352875,0.42601993680000305,0.9385865926742554,0.917167067527771,0.8288328647613525,0.8256782293319702,0.9419698715209961,0.8425722122192383,0.8306971788406372,0.8078786134719849,0.9425122141838074,0.13844485580921173,0.9152826070785522,0.838282585144043,0.8473094701766968,0.920638918876648,0.9461618065834045,0.26260098814964294,0.7328886389732361,0.8410191535949707,0.25201258063316345,0.8488224148750305,0.8165829181671143,0.3279076814651489,0.24329032003879547,0.9318594336509705,0.2838774025440216,0.24300619959831238,0.9091697335243225,0.3089215159416199,0.238256573677063,0.7509493231773376,0.2653660178184509,0.8207160830497742,0.178830087184906,0.18692681193351746,0.26590681076049805,0.9074915051460266,0.34041130542755127,0.9055953025817871,0.2603825628757477,0.8359923362731934,0.8265162110328674,0.7654565572738647,0.9347513318061829,0.815039873123169
090000.pt,0.9444941878318787,0.8691869974136353,0.2672041356563568,0.8552699089050293,0.28729039430618286,0.7490604519844055,0.35049936175346375,0.8471137881278992,0.19183795154094696,0.9458296895027161,0.950318455696106,0.9952642321586609,0.2119438797235489,0.24492156505584717,0.9275292158126831,0.9303661584854126,0.9215788245201111,0.7825638651847839,0.8411219716072083,0.20023831725120544,0.772392213344574,0.3711855709552765,0.8180557489395142,0.8265880942344666,0.9704902172088623,0.21889080107212067,0.22779078781604767,0.31217873096466064,0.19961044192314148,0.3836709260940552,0.5379732251167297,0.7899295091629028,0.28715911507606506,0.8474913239479065,0.2278941124677658,0.4275679290294647,0.9412411451339722,0.9202954769134521,0.8333219885826111,0.8313287496566772,0.9441962242126465,0.8515180945396423,0.8371965885162354,0.8127644658088684,0.944783091545105,0.14018851518630981,0.9180362224578857,0.8391597867012024,0.8516082763671875,0.9219232201576233,0.9481595158576965,0.2719995081424713,0.7407009601593018,0.8483079075813293,0.25924843549728394,0.853309690952301,0.8223856091499329,0.3332799971103668,0.2461448460817337,0.9332493543624878,0.28785765171051025,0.2518366277217865,0.9130600094795227,0.30295121669769287,0.23389162123203278,0.7610140442848206,0.26546525955200195,0.8232930898666382,0.16912642121315002,0.1784604787826538,0.2754918932914734,0.9109839797019958,0.3378010094165802,0.9086561799049377,0.2621520757675171,0.8376083374023438,0.832891583442688,0.7714598774909973,0.9367755651473999,0.8257030844688416
095000.pt,0.9456960558891296,0.8693314790725708,0.2701343894004822,0.8580063581466675,0.29107001423835754,0.7512410283088684,0.3480359613895416,0.8479375839233398,0.1923130601644516,0.9459795355796814,0.9507951736450195,0.9953194856643677,0.21116480231285095,0.24529196321964264,0.9286947846412659,0.9323690533638,0.9227592349052429,0.7807887196540833,0.8420526385307312,0.2059992253780365,0.7741590142250061,0.3741273581981659,0.816850483417511,0.8283077478408813,0.9708144068717957,0.21857619285583496,0.2282474935054779,0.3135014474391937,0.19126830995082855,0.3902292251586914,0.5394073724746704,0.7908310294151306,0.2910066246986389,0.848612904548645,0.22872783243656158,0.42937517166137695,0.9416581392288208,0.9205074906349182,0.8348493576049805,0.8321741223335266,0.9448569416999817,0.8508435487747192,0.8385240435600281,0.8121832609176636,0.9449477195739746,0.1377476006746292,0.9187425374984741,0.8434508442878723,0.8520027995109558,0.9223035573959351,0.948928952217102,0.26732301712036133,0.7434656620025635,0.8501067757606506,0.2644108831882477,0.8542203903198242,0.8246546983718872,0.33295315504074097,0.24144437909126282,0.9347659349441528,0.28581780195236206,0.2555193603038788,0.9141249656677246,0.30823996663093567,0.24142475426197052,0.7620440721511841,0.27293848991394043,0.8272619843482971,0.1715639978647232,0.18511120975017548,0.2799760699272156,0.9126048684120178,0.33706653118133545,0.9102570414543152,0.2589869201183319,0.842125415802002,0.8330210447311401,0.774949312210083,0.9376645684242249,0.8243482708930969
100000.pt,0.9458309412002563,0.8702012896537781,0.2713390290737152,0.8586906790733337,0.2911180257797241,0.7534029483795166,0.35015052556991577,0.8488954305648804,0.19304172694683075,0.9459583759307861,0.9510413408279419,0.9953453540802002,0.21404357254505157,0.24501705169677734,0.9290814399719238,0.9316760897636414,0.9230642318725586,0.7825672626495361,0.8426548838615417,0.20609982311725616,0.7752971053123474,0.3748248219490051,0.8188835978507996,0.829566478729248,0.970973014831543,0.2197638303041458,0.23044288158416748,0.31604525446891785,0.19436007738113403,0.3869016468524933,0.5417474508285522,0.7918211221694946,0.28921398520469666,0.849379301071167,0.23039251565933228,0.4300176203250885,0.9419935345649719,0.921129584312439,0.8346648812294006,0.8332741856575012,0.9450626969337463,0.8517476320266724,0.8387637138366699,0.8139869570732117,0.9453577995300293,0.13729733228683472,0.9180158972740173,0.8403926491737366,0.8519468903541565,0.9227555990219116,0.9489813446998596,0.269021600484848,0.7444734573364258,0.8506054878234863,0.2675192058086395,0.8540690541267395,0.8259840607643127,0.3347359895706177,0.24334463477134705,0.9346688389778137,0.2882955074310303,0.2574601173400879,0.9147551655769348,0.3086433410644531,0.24043582379817963,0.7629290223121643,0.2752929627895355,0.8272108435630798,0.17466671764850616,0.18844656646251678,0.2821629047393799,0.9131411910057068,0.338853657245636,0.9101715087890625,0.263133704662323,0.8418365120887756,0.8339882493019104,0.774453341960907,0.9382999539375305,0.8267843723297119
